date,nav,daily_return,rolling_avg_return_5d,rolling_avg_return_10d,rolling_avg_return_30d,rolling_volatility_5d,rolling_volatility_10d,rolling_volatility_30d
2013-02-19,18.5,0.007625272331154731,0.00022435699963077038,-0.0002619477787428992,-0.00045200860252473757,0.004478578934842776,0.004198737793877696,0.005206624240281138
2013-02-20,18.51,0.000540540540540535,0.0004406902159640014,-0.0003157104362791485,-0.0004339905845067197,0.004458438216218876,0.004183084546306223,0.005209177067711782
2013-02-21,18.24,-0.014586709886547977,-0.001718665838227018,-0.0013435790555209048,-0.0009379825487420371,0.008125903059803898,0.006097736265482754,0.005809250372929481
2013-02-22,18.26,0.0010964912280704286,-0.0009558893317433981,-0.0006930970500746092,-0.0007593621609763105,0.008187486166497492,0.005961375418898471,0.005785851770930107
2013-02-25,18.28,0.0010952902519167917,-0.0008458231069730981,-0.0005291906458725903,-0.0009903752253452637,0.008216354690832935,0.005988408716270993,0.0055568164450335985
2013-02-26,18.07,-0.01148796498905913,-0.00466847057101587,-0.00222205678569255,-0.0015502359125248036,0.007721180210419678,0.006485424483321345,0.005743351239731628
2013-02-27,18.14,0.003873824017708971,-0.004001813875582183,-0.0017805618298090907,-0.0011395174561794877,0.00839763865172098,0.00675714955945337,0.005673230354098254
2013-02-28,17.87,-0.014884233737596397,-0.004061318645791867,-0.0028899922420094425,-0.001919648641113921,0.008491917835526407,0.007932296372654335,0.005903649676884734
2013-03-01,17.97,0.005595970900951208,-0.003161422711215711,-0.0020586560214795545,-0.0017859145882029414,0.00936832227950547,0.008375642674890233,0.006029845598410542
2013-03-04,17.92,-0.0027824151363381455,-0.0039369637888666984,-0.0023913934479198986,-0.002071949406576397,0.009084032295825575,0.008326666569367773,0.005858755100106672
2013-03-05,18.11,0.010602678571428381,0.0004811649232308035,-0.0020936528238925333,-0.0014564722801912603,0.009834414640219901,0.00876626237939272,0.006190055144692978
2013-03-06,18.24,0.00717835450027593,0.0011420710197441951,-0.001429871427918994,-0.0011819763289846684,0.010222781830555954,0.009227081473461149,0.006387829301180474
2013-03-07,18.33,0.004934210526315708,0.005105759872526617,0.0005222206133673746,-0.0008236017105241911,0.0049245508595801,0.008134588702149408,0.006420327627895224
2013-03-08,18.56,0.012547735951991212,0.006496112882734617,0.001667345085759453,-0.000742223278081929,0.005968293272040305,0.00898587738884427,0.006577199463600832
2013-03-11,18.53,-0.001616379310344751,0.006729320047933296,0.0013961781295332987,-0.0008487618827922113,0.0055211325332055194,0.009045773819986891,0.006564163343176765
2013-03-12,18.45,-0.00431732325957912,0.0037453196817317956,0.0021132423024812995,-0.0007648423040981974,0.006790356194289535,0.008150905607238464,0.0065007814859827755
2013-03-13,18.25,-0.010840108401083959,0.00014162710145981805,0.0006418490606020066,-0.001126179250800996,0.008950582833109566,0.0090736188157028,0.006753169650257864
2013-03-14,18.42,0.009315068493150669,0.0010177986948268103,0.0030617792836767133,-0.0006215707386506231,0.009718494224761494,0.007576131313666086,0.006952728540991204
2013-03-15,18.27,-0.008143322475570147,-0.0031204129906854615,0.0016878499460245776,-0.0008220173060826526,0.00779678183869611,0.008278722735426488,0.0070831729721136764
2013-03-18,18.16,-0.006020799124247356,-0.004001296953465983,0.0013640115472336567,-0.0008981997599930014,0.007833095936371923,0.008532464400207695,0.007127737697786049
2013-03-19,17.96,-0.011013215859030812,-0.005340475473356321,-0.0007975778958122625,-0.0010510594994825651,0.008448812140842771,0.008668875611743112,0.0072975549673771345
2013-03-20,17.76,-0.011135857461024412,-0.005399625285344411,-0.0026289990919422966,-0.001458193652046813,0.008497833590200496,0.008730967428590926,0.00751222393251379
2013-03-21,17.64,-0.006756756756756799,-0.008613990335325904,-0.0037980958202495476,-0.0015398180874676925,0.00237231861108826,0.008381437838464354,0.007557424089542803
2013-03-22,17.59,-0.0028344671201814275,-0.007552219264248161,-0.005336316127466811,-0.0014540226972606558,0.003537518681694908,0.0061672760867359155,0.007526539303022111
2013-03-25,17.51,-0.004548038658328535,-0.007257667171064397,-0.005629482062265189,-0.0015874981928681606,0.0037517396792405107,0.006039146718259043,0.0075453226730542566
2013-03-26,17.49,-0.0011422044545975618,-0.005283464890177747,-0.005311970181767034,-0.0018069282216594282,0.0038765180104918307,0.006197198286539247,0.007428702986989447
2013-03-28,17.67,0.010291595197255754,-0.0009979743585217138,-0.003198799821933063,-0.0014458375303800489,0.006644817905367412,0.007556479560195876,0.007748734339077589
2013-04-01,17.72,0.0028296547821164975,0.0009193079492529454,-0.00384734119303648,-0.0012251847171230697,0.0059101973924624,0.00657810134459975,0.007773891025825105
2013-04-02,17.82,0.0056433408577878375,0.0026148695448467985,-0.0024686748597006814,-0.0009464936450518861,0.005778683822857657,0.00700835325182781,0.007867848083367199
2013-04-03,17.58,-0.013468013468013629,0.0008308745829097797,-0.003213396294077309,-0.0014135927315878502,0.00901403667697472,0.007780851857126867,0.008185787833144638
2013-04-04,17.31,-0.015358361774744034,-0.002012356881119515,-0.0036479108856486307,-0.0021797138684511424,0.011648926302677859,0.008364275040517807,0.008383797602976462
2013-04-05,17.29,-0.0011554015020219799,-0.0043017562209750615,-0.0026498652897483876,-0.002236245269869893,0.009564652700294904,0.007957052647932237,0.008370529919731595
2013-04-08,17.32,0.001735106998264957,-0.00452066577774537,-0.0018006789142462122,-0.001692184707042795,0.009371198066037303,0.00792311969294897,0.008064962467975228
2013-04-09,17.15,-0.009815242494226384,-0.007612382448148214,-0.0024987564516507077,-0.0020559091644526887,0.007553300017888054,0.008321817508878485,0.008180092442359628
2013-04-10,17.36,0.01224489795918382,-0.002469800162708724,-0.0008194627898994722,-0.0016842555742104545,0.01067709900163585,0.009476575422583507,0.008572093241106426
2013-04-11,17.46,0.005760368663594528,0.0017539459249589883,-0.00012920547808026317,-0.0011093111191219991,0.008191798883330131,0.0096992256498953,0.008469693581255919
2013-04-12,17.34,-0.0068728522336770626,0.0006104557786279719,-0.0018456502211735449,-0.001467533660834867,0.00905320069402115,0.009153606837116444,0.00847892446041273
2013-04-15,17.41,0.0040369088811995635,0.001070816155214893,-0.0017249248112652382,-0.0008368289068750016,0.009182290745526622,0.009229764301972497,0.008143603439266437
2013-04-16,17.66,0.014359563469270586,0.005905777347914287,-0.0008533025501169633,-0.000544709154597689,0.008343532479183156,0.010346868083549343,0.008530309938374156
2013-04-17,17.72,0.003397508493771184,0.00413629945483176,0.000833249646061518,-0.00033871170026071135,0.0075648833331162495,0.009392745380994515,0.008549007091142256
2013-04-18,17.89,0.009593679458239412,0.004902961613760737,0.0033284537693598626,-0.00037234500403367693,0.007954815848775417,0.00779123015570304,0.008506355802578922
2013-04-22,18.06,0.00950251537171587,0.008178035134839324,0.004394245456733647,-0.00029487297498567895,0.0045269181269428525,0.007838539868414166,0.00858769032643497
2013-04-23,18.03,-0.0016611295681061566,0.007038427444978179,0.004054621800096536,-0.0005147176447997411,0.006227733493842796,0.008037602409834085,0.008533458937271551
2013-04-25,18.24,0.011647254575706922,0.006495965666265447,0.006200871507089867,-0.0005447336906758842,0.005507031614428366,0.006671985639487825,0.008487387330058419
2013-04-26,18.22,-0.0010964912280702066,0.005597165721897168,0.004866732588364464,-0.0005274040879333993,0.006428750791402552,0.006663003259726214,0.008485654364084794
2013-04-29,18.35,0.007135016465422694,0.005105433123333824,0.0050041973685472805,-0.00014565943043333882,0.006133905873788255,0.006697578937415139,0.008566496289208404
2013-04-30,18.43,0.004359673024523003,0.004076864653895252,0.006127449894367287,0.0003609999504202266,0.00562208291957487,0.005275227373876823,0.00835915061560197
2013-05-02,18.57,0.007596310363537695,0.005928352640224022,0.0064833900426011,0.00030370801276646077,0.004710444432643862,0.005238452592489104,0.008301355256487345
2013-05-03,18.37,-0.010770059235325702,0.0014448898780174968,0.003970427772141472,0.00021615012077460898,0.007654689332844759,0.006826989579645422,0.008406706024315105
2013-05-06,18.47,0.005443658138268859,0.00275291975128531,0.004175042736591239,0.0005982986961918161,0.007670624062869306,0.006838563680096934,0.008373922282435052
2013-05-07,18.68,0.011369788846778528,0.0035998742275564766,0.004352653675445151,0.0013443988530521275,0.008467805146965653,0.007015703576608405,0.00830050356563744
2013-05-08,18.72,0.0021413276231263545,0.0031562051472771467,0.003616534900586199,0.0017869716891904864,0.008476154032775646,0.006798129227838043,0.0079590646656166
2013-05-09,18.66,-0.0032051282051280827,0.0009959174335439913,0.0034621350368840066,0.0019053593075781102,0.008437987932673616,0.006947213678799787,0.007853310079511336
2013-05-10,18.87,0.0112540192926045,0.005400733139130032,0.0034228115085737643,0.002374975521337641,0.006216449975375209,0.006896664379579631,0.007980310261549654
2013-05-13,18.54,-0.01748807631160587,0.0008143862491550857,0.0017836530002201978,0.0019436409328950632,0.011971840582445976,0.009533849299141587,0.008685910948629198
2013-05-14,18.61,0.003775620280474623,-0.0007044474641056953,0.0014477133817253907,0.002107568424064136,0.010713519163580695,0.00938231688138702,0.008672059694733466
2013-05-15,18.98,0.01988178398710372,0.0028436438086897773,0.002999924477983462,0.002427241383725735,0.014246646119252587,0.01105286633419466,0.009147851984057499
2013-05-16,19.08,0.005268703898840821,0.0045384102294835586,0.002767163831513775,0.0025085430209498788,0.013845575196152971,0.010969510824099358,0.009162378767584203
2013-05-17,19.1,0.0010482180293502896,0.0024972499768327163,0.0039489915579813736,0.0023553722600019606,0.01335149964114047,0.009937039062904591,0.009146561646950713
2013-05-20,19.02,-0.004188481675392763,0.005157168904075337,0.0029857775766152115,0.0026646899864226563,0.008985544892244903,0.010238323098035393,0.008740907144662002
2013-05-21,18.88,-0.007360672975814997,0.0029299102528174137,0.0011127313943558592,0.002931279613053624,0.010641244655522455,0.01024740461875743,0.008282190449276645
2013-05-22,18.84,-0.0021186440677966045,-0.0014701753581626508,0.0006867342252635633,0.0028991715275278034,0.004854442861440855,0.010288357789698206,0.008300426908996083
2013-05-23,18.48,-0.019108280254777066,-0.0063455721888862286,-0.000903580979701335,0.0022043919524264025,0.0077637819617492245,0.012037246522800674,0.009222361966996578
2013-05-24,18.57,0.004870129870129913,-0.0055811898207303035,-0.0015419699219487936,0.0026939043645716125,0.00879357262806081,0.011477082589212984,0.008948035271970156
2013-05-27,18.79,0.01184706515885825,-0.002374080453880101,0.0013915442250976185,0.0026806432712274267,0.01182882455551579,0.010668977467051883,0.008933675769357358
2013-05-28,18.87,0.004257583821181576,-5.042909448078614e-05,0.0014397405791683137,0.002630550443146995,0.011745216572479775,0.010682024658146192,0.008920014446545875
2013-05-29,18.84,-0.0015898251192369983,5.53346952311351e-05,-0.0007074203314657579,0.0028066513469616637,0.011724298981036461,0.008497824301120456,0.008776928289302108
2013-05-30,18.92,0.00424628450106157,0.004726247646398863,-0.000809662271243683,0.002813630534290397,0.004771517833006881,0.008423761084533255,0.008778023468548304
2013-05-31,18.61,-0.01638477801268512,0.00047526606983585575,-0.0025529618754472237,0.0017888191515585405,0.010563735255410567,0.009703260238654449,0.009169515379796435
2013-06-03,18.48,-0.006985491671144484,-0.003291245296164691,-0.002832662875022396,0.0014427191460613517,0.008685937807500517,0.009795517127824725,0.009301700714550255
2013-06-04,18.46,-0.0010822510822510178,-0.00435921227685121,-0.002204820685665998,0.0010868547947116705,0.007809835616357324,0.009673495346895057,0.009182565164212377
2013-06-05,18.47,0.0005417118093173912,-0.003932904891140332,-0.0019387850979545984,0.0007881613426317213,0.008053182463352055,0.009712631380692107,0.009044073867366205
2013-06-06,18.46,-0.0005414185165131258,-0.004890445494655271,-8.20989241282044e-05,0.000825485044351489,0.007061048290286638,0.00761362163039118,0.009035924196206345
2013-06-07,18.38,-0.004333694474539684,-0.002480228787026184,-0.0010024813585951641,0.00029278674267660214,0.0031055668003493664,0.007503966102547892,0.008844993264082317
2013-06-10,18.32,-0.0032644178454841466,-0.0017360140218941166,-0.002513629659029404,0.00022052252209613747,0.002007888277950068,0.005999586879492045,0.008865567288543204
2013-06-11,18.1,-0.012008733624454093,-0.003921310530334732,-0.004140261403592971,-0.00041760248089975545,0.004933310735436008,0.006162645026615073,0.009038001363791692
2013-06-12,18.06,-0.0022099447513813653,-0.004471641842474483,-0.004202273366807408,-0.0006365897400965677,0.004439766348272286,0.006137197024139859,0.008997758452418982
2013-06-13,17.86,-0.011074197120708673,-0.006578197563313593,-0.0057343215289844315,-0.0012589399895714466,0.004604489567102189,0.005689758598066081,0.009054192145076499
2013-06-14,18.13,0.01511758118701012,-0.0026879424310036317,-0.002584085609014908,-0.0003960186421602526,0.010894997627229824,0.007553438776770917,0.009345409209661055
2013-06-17,18.22,0.004964147821290732,-0.0010422292976486557,-0.0013891216597713863,-0.0004120023193928568,0.011396097971769182,0.007723082289004066,0.009335481852001438
2013-06-18,18.17,-0.0027442371020854894,0.0008106700068250649,-0.0015553202617548333,-0.0008824698510216574,0.009810079385287513,0.007733620317535583,0.009073215500261191
2013-06-19,18.23,0.003302146395156802,0.0019130882361326983,-0.0012792768031708924,-0.0008437758919539758,0.009694809713155067,0.007864938990000181,0.00908901703876961
2013-06-20,17.8,-0.023587493143170546,-0.0005895709683596762,-0.0035838842658366342,-0.0015231880565553912,0.014372290142583682,0.010544694894164224,0.009988872005239022
2013-06-21,17.81,0.0005617977528089568,-0.003500727655199909,-0.00309433504310177,-0.0018795954412152427,0.011602669419080969,0.010619391033675457,0.009703942863139154
2013-06-24,17.5,-0.017405951712521017,-0.007974747561962259,-0.0045084884298054574,-0.001876857954579081,0.01183326475676923,0.011545746397394046,0.009699398390174346
2013-06-25,17.49,-0.0005714285714286671,-0.0075401858558308945,-0.0033647579245029147,-0.0020217595829758574,0.012110029853779502,0.011283734146093433,0.00964435744633467
2013-06-26,17.43,-0.0034305317324184736,-0.00888672148134595,-0.0034868166226066253,-0.002798836773626597,0.010918774996045684,0.011276453618977706,0.008712850666298327
2013-06-27,17.67,0.013769363166953541,-0.0014153502193211321,-0.001002460593840404,-0.0025154814646895065,0.011123816016995301,0.012123956107725882,0.009113291855948611
2013-06-28,18.07,0.022637238256932646,0.002999737881503606,-0.0002504948868481516,-0.0017958474571034277,0.015589339424218251,0.013400820438451288,0.010192853695475535
2013-07-01,18.19,0.006640841173215284,0.007809096458650866,-8.282555165569638e-05,-0.0014348700288164928,0.010645724851897957,0.013483548741056717,0.0102964299181036
2013-07-02,18.08,-0.006047278724574112,0.006713926428021777,-0.00041312971390455866,-0.0013910902204417968,0.011927853714602577,0.01359597718970683,0.010273130798946368
2013-07-03,17.81,-0.014933628318584025,0.004413307110788666,-0.0022367071852786415,-0.0018182563621347108,0.015069315892502187,0.014249532611860025,0.010566662201138527
2013-07-04,18.05,0.013475575519371175,0.004354549581272194,0.0014695996809755308,-0.0007321278363297694,0.015024220340992695,0.012828333562040866,0.010401495688685798
2013-07-05,18.12,0.0038781163434902233,0.000602725198583709,0.0018012315400436573,-0.0007651949538844256,0.011163535952432992,0.012845112901559076,0.010384634739066215
2013-07-08,18.0,-0.0066225165562914245,-0.0020499463473176325,0.002879575055666617,-0.001380847677722748,0.010943720597746603,0.011427976029610853,0.01015610362457874
2013-07-09,18.14,0.007777777777777883,0.0007150649531527664,0.0037144956905872718,-0.0012635078791695378,0.011417520965299882,0.011452800552250926,0.010243454151695648
2013-07-10,18.09,-0.002756339581036382,0.003150522700662295,0.0037819149057254807,-0.0013023916945628508,0.008045975952297788,0.011407963121034936,0.010246948983755218
2013-07-11,18.36,0.014925373134328401,0.0034404822236537404,0.003897515902462967,-0.0009464220734539564,0.008523070463468972,0.01152566462656026,0.010624873311176742
2013-07-12,18.61,0.013616557734204893,0.005388170501796674,0.0029954478501901917,5.362245144237739e-05,0.009681999554980182,0.010169200876779897,0.010533174078213884
2013-07-15,18.75,0.007522837184309461,0.008217241249916851,0.0030836474512996094,0.0005372334132908422,0.00698653085013057,0.010208081701701361,0.010531903228661831
2013-07-16,18.5,-0.013333333333333308,0.003995019027694613,0.0023550419904236897,0.00012886400492143253,0.011940946230670452,0.0111488872107143,0.010830155071882307
2013-07-17,18.43,-0.003783783783783745,0.0037895301871451403,0.003470026443903718,-1.5319181515272007e-05,0.0120940335427565,0.009689824742438425,0.010853237580239962
2013-07-18,18.61,0.009766684753119925,0.002757792510903445,0.0030991373672785926,0.0003282842608058297,0.011084443544125437,0.00932854423763955,0.010998211663282515
2013-07-19,18.66,0.002686727565824887,0.000571826477227444,0.002979998489512059,0.0005622983288179821,0.009349593377272196,0.009325097385368054,0.010970248897773453
2013-07-22,18.72,0.003215434083601254,-0.00028965414291419743,0.0039637935535013265,0.0007782933931208287,0.008726696859543118,0.008697289352015684,0.010956088249374595
2013-07-23,18.85,0.006944444444444642,0.0037659014126413927,0.003880460220168003,0.0014100659954174532,0.005113167157973238,0.00866060004516222,0.010737590242603576
2013-07-24,18.58,-0.014323607427055851,0.0016579366839869713,0.0027237334355660558,0.001006277239561637,0.0093887288882949,0.010268694264292671,0.011100065428668687
2013-07-25,18.34,-0.012917115177610294,-0.0028788233021590725,-6.051539562781372e-05,0.0009448466376649164,0.0099544249734944,0.010366883467741016,0.011174080085825745
2013-07-26,18.28,-0.0032715376226826187,-0.004070476339860574,-0.001749324931316565,0.0003318760106751584,0.009466268925424461,0.009201316411670027,0.01087004966062176
2013-07-29,18.1,-0.009846827133479175,-0.006682928583276659,-0.0034862913630954286,-0.00016182315448383852,0.00872637086143786,0.008890719513023589,0.010988108460585528
2013-07-30,17.82,-0.015469613259668558,-0.011165740124099299,-0.0036999193557289535,-0.0005860023597366074,0.004889292613927341,0.009174744562319022,0.011331492635143004
2013-07-31,17.89,0.003928170594837299,-0.007515384519720669,-0.0029287239178668488,-0.0005651348864139243,0.007855718677410625,0.009485759731021757,0.01133947336253418
2013-08-01,17.92,0.001676914477361624,-0.004596578588726285,-0.003737700945442679,0.00027701203427048146,0.008055615901217734,0.00858494033153954,0.0104759947114173
2013-08-02,17.79,-0.007254464285714413,-0.005393163921332644,-0.004731820130596609,1.646996631970247e-05,0.008088690747700618,0.00833014884232121,0.010565482279563766
2013-08-05,17.85,0.00337268128161905,-0.0027492622383129993,-0.00471609541079483,0.0007090910661243714,0.00842261119866137,0.008346949133561848,0.010052593962366933
2013-08-06,17.45,-0.022408963585434316,-0.0041371323034661515,-0.007651436213782725,-1.8826767675816923e-05,0.01116721908061744,0.008931536988404295,0.010903168639312961
2013-08-07,17.42,-0.0017191977077362086,-0.005266605963980852,-0.006390995241850761,3.821769981359191e-05,0.010407279556840109,0.008773303237874223,0.01088917116850157
2013-08-08,17.6,0.010332950631458004,-0.0035353987331615765,-0.004065988660943931,-7.632938470292598e-05,0.012383397843197587,0.00986453364037095,0.01075702008574391
2013-08-12,17.76,0.009090909090909038,-0.0002663240578368864,-0.0028297439895847653,-0.0005278736902370462,0.013281115569591644,0.010713288802043789,0.010030481631592317
2013-08-13,18.05,0.0163288288288288,0.0023249054516050636,-0.00021217839335396782,-0.00020494076838326232,0.015281823440852896,0.011936247189354638,0.010417716454975752
2013-08-14,18.23,0.009972299168975018,0.00880115800248693,0.0023320128495103896,0.0003290451614017087,0.00654113194184766,0.010997328697882662,0.010518005479445737
2013-08-16,17.66,-0.03126714207350523,0.0028915691293331268,-0.0011875184173238628,-0.00021540529709566472,0.01930880765210692,0.015242322785272959,0.011692470013789692
2013-08-19,17.39,-0.01528878822197055,-0.0022327786413525843,-0.00288408868725708,-0.0011742174218070556,0.020218659365611562,0.015821268956345273,0.011710422843518508
2013-08-20,17.44,0.002875215641173101,-0.0034759173312997717,-0.001871120694568329,-0.0012076474452176263,0.019527643731969132,0.01583463617248557,0.01169692620499467
2013-08-21,17.08,-0.02064220183486254,-0.01087012346403804,-0.0042726090062164875,-0.0016749702878366634,0.016988212166189412,0.016745831625064562,0.01219037745782705
2013-08-22,17.33,0.014637002341920446,-0.009937182829448953,-0.0005680124134810116,-0.0014463294690319113,0.01848142584423199,0.016381600708995008,0.012435643267370877
2013-08-23,17.55,0.012694748990190519,-0.0011448046167098047,0.0008733822563116612,-0.000931293183324348,0.016100931714499025,0.016895137376142202,0.012696738086331818
2013-08-26,17.6,0.002849002849002913,0.002482753597484888,0.00012498747806615195,-0.0013338388595018644,0.014027315683696247,0.016592601088937873,0.01236374436043398
2013-08-27,17.08,-0.029545454545454763,-0.004001380439840685,-0.003738648885570228,-0.002772572602157186,0.020015584306247423,0.018644332526024987,0.013055960881356552
2013-08-28,17.03,-0.0029274004683839117,-0.00045842016654495943,-0.0056642718152914995,-0.003120913857246965,0.017776164654315252,0.01728639299041218,0.012910398884869603
2013-08-29,17.4,0.02172636523781546,0.0009594524126340431,-0.004488865208407455,-0.001952257238208673,0.019482102227068615,0.01880101440137002,0.013526212865118658
2013-08-30,17.62,0.012643678160919603,0.0009492382467798599,-9.77831849649724e-05,-0.001404675173385228,0.01947442330771041,0.016881729768390804,0.013779652736802806
2013-09-02,17.78,0.009080590238365494,0.002195555724652376,0.002339154661068632,-0.0014275449905437091,0.019822688364980474,0.01618992980482419,0.013761029274543759
2013-09-03,17.26,-0.02924634420697414,0.002255377792348501,-0.0008730013237460921,-0.0024919807163036765,0.019703041269084454,0.01901228071077318,0.014638847140987121
2013-09-04,17.53,0.015643105446118133,0.00596947897524891,0.002755529404351975,-0.0020777250042197807,0.020225211150025464,0.018268064125268966,0.014977843470145105
2013-09-05,17.97,0.025099828864802998,0.0066441717006464176,0.00380181205664023,-0.0014725455235411688,0.02092636754843778,0.019294935280452907,0.01570412935163877
2013-09-06,18.22,0.013912075681691727,0.006897851204800842,0.003923544725790351,-0.0005313560865829163,0.021024735546172357,0.01936100221845837,0.015753414882111853
2013-09-10,18.7,0.026344676180021898,0.010350668393132123,0.0062731120588922495,0.0007773702920048235,0.022814266032430173,0.020602005002327957,0.016309996377412043
2013-09-11,18.77,0.0037433155080213165,0.016948600336131214,0.009601989064239858,0.0010111987296949547,0.009219993411971042,0.016440463047260188,0.0163002288715466
2013-09-12,18.61,-0.008524240809802852,0.012115131084947018,0.009042305030097963,0.0010552849404841655,0.01475112121327209,0.01700013585592981,0.01627161263061812
2013-09-13,18.54,-0.0037614185921547305,0.006342881593555472,0.006493526647100944,0.0014455580960679596,0.01402899177111025,0.016796589650105675,0.015999735912413972
2013-09-16,18.56,0.0010787486515642097,0.0037762161875299683,0.005337033696165405,0.0013505773646255233,0.013460404715406563,0.016724066200501198,0.015992946152980483
2013-09-17,18.65,0.004849137931034475,-0.0005228914622675163,0.004913888465432304,0.0014563181464146183,0.005570774679575467,0.016672275124152078,0.0160056600652971
2013-09-18,18.8,0.008042895442359255,0.0003370245246000714,0.008642812430365642,0.0019662301373504073,0.006625877828299031,0.011573452713501766,0.015962195027076242
2013-09-19,19.39,0.03138297872340434,0.00831846843124151,0.010216799758094263,0.0028999067187432505,0.013623702163834007,0.013535303506243343,0.0168422425263596
2013-09-20,19.15,-0.012377514182568383,0.006595249313158779,0.006469065453357126,0.003234288365505448,0.01589004128223002,0.014131852563640126,0.016416643370358114
2013-09-23,18.85,-0.015665796344647376,0.0032463403139164626,0.0035112782507232152,0.002769401744275076,0.018834941363111694,0.015436075948249623,0.016755721408430707
2013-09-24,18.86,0.0005305039787797394,0.0023826135234655153,0.0009298610305989996,0.002442653522519134,0.018842085550454062,0.013188108160764529,0.01669862089805753
2013-09-25,18.8,-0.0031813361611876534,0.00013776720275613386,0.00023739586367810261,0.0020335786807825773,0.018666941509233,0.013205752567723635,0.016680448960394882
2013-09-26,18.79,-0.0005319148936171469,-0.006245211520648164,0.0010366284552966731,0.001471553890034379,0.007319357305452087,0.01285372813366528,0.016464837530861635
2013-09-27,18.66,-0.00691857370941984,-0.005153423426018456,0.0007209129435701622,0.0009085247940878837,0.006541793330989161,0.013022340485898799,0.016452918083662605
2013-09-30,18.44,-0.011789924973204635,-0.004378249151729907,-0.0005659544189067223,0.0015577653640979035,0.0050425423292567665,0.013605819459480986,0.015495926694089602
