date,nav,daily_return,rolling_avg_return_5d,rolling_avg_return_10d,rolling_avg_return_30d,rolling_volatility_5d,rolling_volatility_10d,rolling_volatility_30d
2013-02-19,16.7325,0.006908296575338424,0.0006449505377049691,8.467013235209375e-05,-0.00019986490999423327,0.00587937533431739,0.00469780546523823,0.005302901652574071
2013-02-20,16.7554,0.0013685940534886587,-3.697760180052523e-05,0.00010191231282057345,-7.50685444741476e-05,0.00546311973371901,0.004702652164890178,0.005293986657970057
2013-02-21,16.5001,-0.015236878856965674,-0.0014160458461194958,-0.0010633526338079014,-0.0005432819666904638,0.008245375121893382,0.006725960372476562,0.005973568767498848
2013-02-22,16.5206,0.0012424167126261487,-0.001091748860748698,-0.0006393507706987545,-0.0003826785649465851,0.008327831372820884,0.0067241221035717735,0.0059539660405778525
2013-02-25,16.4798,-0.0024696439596625375,-0.001637443095034996,-0.0006457860025038565,-0.0008637241132032829,0.008306574650327385,0.00672603048238381,0.005486883040096164
2013-02-26,16.2629,-0.01316156749475128,-0.005651415909052937,-0.002503232685673984,-0.001519149097464889,0.007987687675319634,0.007398133480521952,0.005745097854478878
2013-02-27,16.408,0.00892214795639168,-0.004140705128472333,-0.002088841365136429,-0.0009477179373604631,0.010086000274477121,0.007947003377092808,0.005905844737647606
2013-02-28,16.1897,-0.013304485616772443,-0.0037542264804336866,-0.002585136163276591,-0.0016280273158236324,0.009578786181517277,0.008515509667950092,0.006117958768737733
2013-03-01,16.2361,0.002866019753300142,-0.003429505872298888,-0.002260627366523793,-0.0015520896399395727,0.009815123260493013,0.00866936143735751,0.006160402867738767
2013-03-04,16.1731,-0.0038802421763846073,-0.003711625515643302,-0.002674534305339149,-0.001759770254593048,0.009800898547242632,0.008634444978650712,0.006129254382328183
2013-03-05,16.4118,0.014759075254589193,0.001872503034224793,-0.001889456437414072,-0.001072412255680799,0.010956543416619488,0.009870941544741977,0.0067755592909888845
2013-03-06,16.5125,0.006135829098575352,0.0013152392626615272,-0.0014127329329054028,-0.0009465009712628758,0.010572477424992737,0.010156754975837493,0.006875869718451141
2013-03-07,16.6616,0.009029523088569302,0.005782041003729877,0.0010139072616480948,-0.00035139922125174323,0.006948405321262388,0.009354053896590523,0.006942867944062864
2013-03-08,16.8485,0.0112174100926683,0.0074523190716035085,0.00201140659965231,-0.00023465666920137186,0.007074819063306868,0.009897216908825912,0.007110600578360781
2013-03-11,16.8658,0.0010267976377718036,0.00843372703443479,0.002361050759395744,-0.00031821571142876724,0.005202327181747764,0.009782417635575679,0.007079452678415956
2013-03-12,16.8233,-0.0025198923264831974,0.0049779335182203125,0.0034252182762225525,-0.00018703215361044468,0.005668245656460277,0.008385229448105068,0.00699780000706468
2013-03-13,16.6575,-0.009855379146778587,0.0017796918691495244,0.0015474655659055258,-0.0005155447918363976,0.008603178620447197,0.009090331467299545,0.007216626586013985
2013-03-14,16.8129,0.009329131022062231,0.0018396134558481103,0.0038108272297889935,-0.00012581809720455528,0.00866710383190334,0.007691647264633575,0.007426096675783182
2013-03-15,16.687,-0.007488297676188971,-0.001901528097923344,0.002775395486840082,-0.00035569247602995624,0.007575633818876509,0.00848861533219711,0.007546782585877811
2013-03-18,16.5846,-0.006136513453586789,-0.0033341903161950627,0.002549768359119864,-0.0004615067475476205,0.0075607260765890565,0.008712219034671294,0.007606604667213074
2013-03-19,16.3344,-0.015086284866683508,-0.005847468824235124,-0.00043476765300740625,-0.0007465179860231282,0.009145000219157269,0.009165233166771338,0.00799245541260373
2013-03-20,16.1719,-0.00994832990498562,-0.005866058975876531,-0.0020431835533635035,-0.0011180013911494442,0.009155273132393693,0.009294434409764565,0.008156360458173946
2013-03-21,16.1323,-0.0024486918667565583,-0.008221623553640289,-0.0031910050488960897,-0.0010801501403519653,0.00469886371902504,0.008445006820170927,0.008147150415449547
2013-03-22,16.0831,-0.00304978211414364,-0.007333920441231223,-0.004617724269577283,-0.0010818894802079094,0.005258026577379831,0.006781719721375398,0.008147579447821912
2013-03-25,16.0455,-0.00233785775130424,-0.0065741893007747135,-0.004954189808484888,-0.0010796416838643333,0.005727745538875978,0.00655006848652493,0.00814721104456986
2013-03-26,16.064,0.0011529712380418111,-0.0033263380798296493,-0.004586903452032387,-0.001221639287161273,0.004053974196235164,0.006799944393109849,0.008066877698576455
2013-03-28,16.1772,0.007046812749003983,7.269045096827131e-05,-0.00289668426245413,-0.0011460200205616778,0.004234481513549513,0.007417481611829161,0.008135402032551085
2013-04-01,16.2103,0.00204608955814356,0.000971646735948295,-0.003624988408845997,-0.000799765780777865,0.004037934434426521,0.006366819243637453,0.008039076011767381
2013-04-02,16.321,0.0068289914437118515,0.002947401447519393,-0.002193259496855915,-0.0005594971255132086,0.003994941226559121,0.006981638975186859,0.008158905923342952
2013-04-03,16.1371,-0.011267691930641588,0.0011614346116519236,-0.002706377344561395,-0.0009437144302602267,0.00745024746017944,0.007474792587165975,0.008387247551591065
2013-04-04,15.8821,-0.01580209579168501,-0.0022295787942934408,-0.002777958437061545,-0.0017007275091610078,0.01063356926661244,0.007608746508331094,0.008674093570967571
2013-04-05,15.8657,-0.0010326090378476316,-0.003845463151663764,-0.0018863863503477464,-0.0017807676122055507,0.009415639471680799,0.007185790148554841,0.008655854175967944
2013-04-08,15.8538,-0.0007500456960614077,-0.004404690202504757,-0.0017165217332782313,-0.001297873173508742,0.00905434437249244,0.007191096062640309,0.008274994281948979
2013-04-09,15.7289,-0.007878237394189469,-0.007346135970085021,-0.002199367261282814,-0.0016018949770692625,0.006529433719875324,0.007448075977076092,0.008345689830132163
2013-04-10,15.8859,0.009981626178563019,-0.0030962723482441,-0.0009674188682960883,-0.0011868526391284107,0.009553795773357422,0.008382819566620217,0.008606578865512002
2013-04-11,15.9803,0.005942376572935837,0.0012526221246800695,-0.0004884783348066857,-0.0005500545035388401,0.006906425703238096,0.00864998621366287,0.00839414728494682
2013-04-12,15.7761,-0.01277823319962701,-0.001096502707675806,-0.0024709829296697848,-0.0012734005420727964,0.00941867222931243,0.008996014992466293,0.008484262105231379
2013-04-15,15.8321,0.0035496732399009634,-0.00023655892048333183,-0.0023206245614940447,-0.0007115952468503495,0.009651618363546268,0.009091955248492605,0.008213833322358654
2013-04-16,16.1075,0.017395039192526607,0.0048180963968598835,-0.001264019786612569,-0.00022729459887613397,0.011150619359251261,0.01073830443827242,0.008836755422821665
2013-04-17,16.1403,0.0020363184851774907,0.003229034858182778,6.638125496933877e-05,-3.0075910157397375e-05,0.010791152788911277,0.010170325827347958,0.008818421564005797
2013-04-18,16.3483,0.012886997143795265,0.004617958972354663,0.002935290548517366,-9.247851385052833e-05,0.011641137995586642,0.009196454446943402,0.008716190185400612
2013-04-22,16.5524,0.012484478508468788,0.009670501313973822,0.004286999303149008,0.00011914313314591955,0.006589349024893139,0.009535574139597663,0.008946645855168071
2013-04-23,16.5453,-0.0004289408182497345,0.008874778502343684,0.004319109790930175,-0.00019613899708138168,0.007665611576913997,0.009517250569455245,0.008787049895461623
2013-04-25,16.7046,0.009628111910935377,0.007321393046025438,0.00606974472144266,-0.0002491156031391458,0.006143167759975108,0.008589176161326758,0.008720403615996167
2013-04-26,16.6551,-0.002963255630185624,0.006321478222952814,0.004775256540567796,-0.0003821173787377267,0.007479921081153804,0.008903811958222301,0.008730694278331862
2013-04-29,16.7312,0.004569171004677353,0.004657912995129232,0.004637935983741947,-0.0001458152676990417,0.006517748328071546,0.008894396108482644,0.008766699668332113
2013-04-30,16.7627,0.001882710146313249,0.0025375593226981243,0.006104030318335974,0.0002454543754040195,0.004844876100294968,0.006622910854027338,0.008578325123464983
2013-05-02,16.9062,0.008560673399869989,0.004335482166322069,0.006605130334332876,0.00021983912133094474,0.0051285096531813144,0.006597692159713586,0.008551370524474737
2013-05-03,16.7842,-0.007216287515822595,0.0009666022809704744,0.004143997663497956,0.0002289061266764906,0.00620264338442115,0.006714855789756799,0.008543055937357446
2013-05-06,16.9087,0.0074176904469680505,0.003042791496401209,0.004682134859677012,0.000680712923361652,0.006295059309678052,0.006742752743153838,0.008553213773580955
2013-05-07,17.0592,0.008900743404283151,0.003909105976322369,0.0042835094857258,0.0014802805323938738,0.006832721805961082,0.006307581875643152,0.008139638941399904
2013-05-08,17.1553,0.005633323954229885,0.004659228737905696,0.0035983940303019103,0.001999668994367724,0.006760132689135222,0.005656290268131812,0.007878166342527778
2013-05-09,17.1215,-0.0019702366032654517,0.002553046737278608,0.0034442644518003383,0.002015617503150761,0.006880154486991018,0.00579746341330336,0.007869329919663782
2013-05-10,17.2357,0.0066699763455304595,0.005330299509549219,0.003148450895259847,0.0023396094518065643,0.0042511661901327435,0.005515487582742589,0.00785366136361952
2013-05-13,16.9326,-0.017585592694233543,0.0003296428813089003,0.0016862171888550547,0.0018313516203755874,0.010817089914880815,0.008465300167119267,0.008622554841900653
2013-05-14,17.0222,0.005291567745059789,-0.0003921922505357722,0.0017584568628932983,0.0019693048372761866,0.010205261404016296,0.008495663642240442,0.00864440634572586
2013-05-15,17.4025,0.02234141297834591,0.0029494255542874327,0.0038043271460965642,0.0024791248449209176,0.01450230459873882,0.01070500141633724,0.009374380496943334
2013-05-16,17.4703,0.003895991955178868,0.004122671265976296,0.0033378590016274524,0.002540788258155428,0.014239713299477466,0.010575564841061345,0.009377517506387026
2013-05-17,17.3664,-0.005947236166522818,0.0015992287635656411,0.00346476413655743,0.002114914004480939,0.014783040972861245,0.01044161056012872,0.009465753168879274
2013-05-20,17.3153,-0.002942463607886414,0.004527854580835067,0.0024287487310719834,0.0023924216152394445,0.010998165198824827,0.010519499045709391,0.00917753370267574
2013-05-21,17.204,-0.006427841273324741,0.002183972777158161,0.0008958902633111942,0.002704896765851454,0.011998058752004133,0.010588225442486016,0.0086829479604026
2013-05-22,17.1413,-0.0036445012787723607,-0.003013210074265493,-3.189225998903034e-05,0.0026178336911539626,0.0041354812799330384,0.010533326663828758,0.008734656457993472
2013-05-23,16.8248,-0.018464177162759055,-0.007485243897853077,-0.0016812863159383906,0.002027362642264041,0.006312857917698258,0.012052411818977671,0.00953248776738719
2013-05-24,16.8372,0.0007370072749750545,-0.006148395209553503,-0.002274583222993931,0.0023145374645695254,0.007343582655056436,0.011737547631141725,0.009351841772430902
2013-05-27,17.0716,0.013921554652792656,-0.0027755915574176893,0.0008761315117086887,0.0024458684137105132,0.011740514176451137,0.011394677398818295,0.0094898721979591
2013-05-28,17.143,0.004182384779399806,-0.0006535463468727798,0.0007652132151426905,0.0023872020205926454,0.011873476953363184,0.011352240415503215,0.009472936447266676
2013-05-29,17.083,-0.00349997083357656,-0.0006246402578336197,-0.0018189251660495564,0.002696477432794327,0.011864547641947013,0.008470484369455774,0.00910505366202646
2013-05-30,17.1285,0.00266346660422645,0.0036008884955634813,-0.0019421777011447983,0.002666937211605177,0.0064489740757217254,0.00838664013962687,0.0091036276046355
2013-05-31,16.8308,-0.017380389409463737,-2.2590841324277022e-05,-0.00308549302543889,0.0015077562582054985,0.011540377602957853,0.009673835178898962,0.00937360993568025
2013-06-03,16.6941,-0.008122014402167532,-0.004431304652316314,-0.0036034481048670018,0.0011691451619606644,0.008756411108383478,0.00980312364695522,0.009535931530126964
2013-06-04,16.6661,-0.001677239264171071,-0.00560322946103049,-0.0031283879039516347,0.0006836706150284532,0.007635789640662732,0.009766082809171982,0.009286269057856868
2013-06-05,16.696,0.0017940609980739985,-0.004544423094700378,-0.002584531676266999,0.00032732336468196027,0.008335346249876219,0.009884857640372701,0.00901908588611487
2013-06-06,16.7075,0.0006887877335888248,-0.004939358868827903,-0.000669235186632211,0.00036458098307657895,0.00794614590154091,0.008173545184068669,0.009018162656902418
2013-06-07,16.6504,-0.0034176268143049082,-0.0021468063497961376,-0.0010846985955602073,-7.027697443143058e-05,0.003908632063435927,0.00819967213518499,0.008869376840760348
2013-06-10,16.5959,-0.0032731946379667143,-0.001177042396955974,-0.0028041735246361445,-8.060827469080027e-05,0.0023437708460267936,0.006281786247888801,0.008873042619978806
2013-06-11,16.2896,-0.01845636572888487,-0.004532867689898734,-0.005068048575464612,-0.0008481261658095411,0.00812388527790643,0.0074541216606273065,0.009435024949285867
2013-06-12,16.219,-0.004334053629309387,-0.005758490615375411,-0.005151456855037895,-0.0010553516249969623,0.00735677902796232,0.007439277734866034,0.009441246866816261
2013-06-13,16.0286,-0.011739318083728967,-0.00824411177883897,-0.006591735323833436,-0.0017320180077835942,0.0067044784830918155,0.007146627372138802,0.009455740839353487
2013-06-14,16.3147,0.01784934429706886,-0.003990717556564216,-0.003068761953180177,-0.000896496947353879,0.013664889386151477,0.009524975634371928,0.010043576921928156
2013-06-17,16.4447,0.00796827401055511,-0.0017424238268598513,-0.0014597331119079126,-0.0008781441619009771,0.014698174414120278,0.009927053450879346,0.010059783420545558
2013-06-18,16.3619,-0.005035056887629619,0.0009418379413911992,-0.0017955148742537675,-0.0013426708382980694,0.011827981619846802,0.009991805805009909,0.009913344823267155
2013-06-19,16.4117,0.0030436562990852067,0.002417379927070118,-0.0016705553441526467,-0.0014289930934695586,0.011459723868653847,0.010049333991560026,0.009861645624762572
2013-06-20,15.9945,-0.025420888756192195,-0.00031893420742252766,-0.004281522993130749,-0.0022106814985671168,0.01629740097440845,0.012468815945967708,0.010791594092238899
2013-06-21,15.9422,-0.0032698740191940967,-0.004542777870675118,-0.004266747713619667,-0.002542009844057935,0.012765564417413524,0.012470040870464959,0.010661336914570893
2013-06-24,15.6839,-0.016202280739170294,-0.0093768888206202,-0.005559656323740026,-0.002495899445555827,0.011340337122019954,0.013013970902876454,0.010596825924037144
2013-06-25,15.71,0.001664126907210628,-0.00803705206165215,-0.0035476070601304756,-0.002616814140150799,0.012333791947620125,0.012336240451267197,0.010525357612690692
2013-06-26,15.714,0.00025461489497136114,-0.00859486034247492,-0.003088740207702401,-0.0033530407429299505,0.01175695100761451,0.01238896579824358,0.009435411196313154
2013-06-27,15.9428,0.014560264732085937,-0.000598629644819293,-0.0004587819261209103,-0.002997564983699715,0.011025534524122589,0.01311854638838264,0.00990703284920714
2013-06-28,16.2722,0.020661364377650093,0.004187618034549545,-0.00017757991806278685,-0.0021106116322272845,0.014287762344546501,0.01357673124828084,0.010785963879346938
2013-07-01,16.4126,0.008628212534260937,0.009153716689235791,-0.00011158606569220409,-0.0017249224274890397,0.008620046976741288,0.013622253750119993,0.010960652461828336
2013-07-02,16.3522,-0.003680099435799389,0.008084871420633789,2.39096794908189e-05,-0.0016333310329048611,0.010001519505955573,0.013574495312339164,0.01093143958598156
2013-07-03,16.1395,-0.013007424077494001,0.005432463626140716,-0.001581198358167102,-0.001945428459528916,0.01367952161346719,0.0141159302388641,0.011122821854118028
2013-07-04,16.3692,0.01423216332600119,0.005366843344923766,0.0023841068500522365,-0.0008555504432369076,0.013625469514522781,0.012100645043016046,0.01105005571604273
2013-07-05,16.3812,0.0007330840847445952,0.0013811872863426667,0.002784402660446106,-0.0008556812162445897,0.010615269169208871,0.011958198039918476,0.011050036242047635
2013-07-08,16.3156,-0.004004590628281179,-0.0011453733461657567,0.004004171671535018,-0.0014532193922803841,0.009941144850971691,0.010315599956754698,0.010702615055834471
2013-07-09,16.3999,0.005166834195493797,0.0006240133800928804,0.0043544424003633345,-0.0014204044117439177,0.010162073171309792,0.010286741742116481,0.010721981726895551
2013-07-10,16.35,-0.0030427014798869445,0.0026169578996142915,0.004024710762877503,-0.001405162099954264,0.007430351538976119,0.010483719778275157,0.010719248162384967
2013-07-11,16.6036,0.015510703363914358,0.002872665907196925,0.004119754626060346,-0.0009769208746313338,0.007934879300379128,0.010593578866140574,0.011135926950383809
2013-07-12,16.7125,0.006558818569466718,0.00403781280414135,0.002709500045242008,-0.00017894727533365184,0.007969807285368242,0.008959484227821295,0.010771718934520736
2013-07-15,16.8901,0.010626776364996315,0.006964086202796848,0.002909356428315546,0.0004460124169051431,0.006891845189818068,0.009126907104906459,0.010838663304827745
2013-07-16,16.6292,-0.015446918609126059,0.0028413356418728773,0.0017326745109828789,-1.2976894593356528e-05,0.012288488326946036,0.010694702743952959,0.011216642450613226
2013-07-17,16.5877,-0.0024956101315757317,0.00295075391153512,0.002783855905574706,-0.00015596593224834754,0.012225271131919324,0.009539089535000201,0.011220153779109683
2013-07-18,16.7354,0.008904188042947236,0.0016294508473416957,0.0022510583772693106,0.00011788074473026619,0.010802671611333772,0.008959811834756803,0.011341085965156086
2013-07-19,16.7287,-0.00040034896088525507,0.00023761734127130117,0.0021377150727063254,0.00021845667317758796,0.010451390748935226,0.00898827199374208,0.011322013921634757
2013-07-22,16.6986,-0.0017993029942554584,-0.0022475985305790537,0.0023582438361088977,0.0002675863946346298,0.008692801676275983,0.008846764402133542,0.011309531060310997
2013-07-23,16.7637,0.0038985304157235223,0.0016214912743908628,0.00223141345813187,0.0010127495994549096,0.0047687203426679346,0.008811044880492315,0.010756230939394321
2013-07-24,16.4702,-0.01750806802794147,-0.001381000304882285,0.0007848768033264175,0.0005736157861671735,0.009935762571673931,0.010747696213075877,0.011240085044264872
2013-07-25,16.2892,-0.010989544753554736,-0.00535974686418268,-0.0018651480084204918,0.0005986082305063145,0.008692876648135077,0.00995086531734233,0.01121256291226209
2013-07-26,16.2336,-0.0034133045207869195,-0.005962337976163012,-0.0028623603174458556,-0.00011014673008887809,0.008361247629249374,0.009502436745170406,0.010746872818674796
2013-07-29,16.1097,-0.007632318154937812,-0.007128941008299483,-0.0046882697694392685,-0.0006301664689386422,0.008035779489795588,0.00830075614312561,0.010719901812887494
2013-07-30,15.8668,-0.015077872337784126,-0.010924221559001013,-0.004651365142305075,-0.0009649269839437924,0.0056536408405343,0.008248263588889231,0.011014948711919523
2013-07-31,15.8663,-3.151234023235361e-05,-0.007428910421459189,-0.004404955363170737,-0.0010674326052543778,0.005959712641394259,0.00835592439556887,0.010990640311973948
2013-08-01,15.8331,-0.0020924853305434032,-0.005649498536856923,-0.005504622700519801,-0.00028981915773275136,0.0059590368706007625,0.007027839793429724,0.009987665644786477
2013-08-02,15.7288,-0.006587465499491629,-0.006284330732597865,-0.006123334354380438,-0.00040040554040933577,0.005828907283154747,0.006797104665231135,0.010040028898084767
2013-08-05,15.7476,0.0011952596510860225,-0.004518815171393098,-0.00582387808984629,0.0001795124725992081,0.006603912035587065,0.00706928816894899,0.00958810500228191
2013-08-06,15.3392,-0.025934110594630355,-0.006690062822762344,-0.008807142190881679,-0.000740428777462158,0.011157914508305498,0.00863243942748522,0.010700224685168631
2013-08-07,15.2791,-0.0039180661312193665,-0.007467373580959747,-0.007448142001209468,-0.0008795181450018489,0.010704237896203716,0.008167681796518857,0.010713955341542972
2013-08-08,15.3945,0.007552800884868871,-0.005538316337877292,-0.005593907437367107,-0.0011131002732424177,0.01261380933538831,0.009300562284090728,0.010438583308832475
2013-08-12,15.6539,0.016850173763357068,-0.0008507884853075521,-0.0035675596089527082,-0.0012401399603855186,0.01602117295959307,0.011720945287295462,0.010184546024763682
2013-08-13,15.8852,0.014775870549830872,0.0018653336944414178,-0.00132674073847584,-0.0010352180265331874,0.017534476704140593,0.012936475141157712,0.010448383435300699
2013-08-14,15.9522,0.0042177624455468354,0.007895708302476856,0.0006028227398572561,-0.0007719559638216467,0.008377488016013906,0.012067344570401083,0.010478898294753741
2013-08-16,15.3453,-0.03804490916613379,0.0010703396954939715,-0.0031985169427328876,-0.0016065388001096396,0.022465395643938967,0.017189564700991887,0.01232194912904478
2013-08-19,15.0828,-0.01710621493225939,-0.0038614634679316807,-0.004699889902904486,-0.0026511514087183257,0.023374812451680344,0.017729416112688256,0.012261126530237318
2013-08-20,14.9703,-0.007458827273450597,-0.008723263675293214,-0.0047870260803003824,-0.0029242151206581653,0.020318163252815012,0.01774186081910144,0.012274370934854964
2013-08-21,14.7315,-0.01595158413659037,-0.014868754612577462,-0.006501710459068022,-0.003322448237601805,0.015512213292529888,0.017927077027507624,0.012502320773971136
2013-08-22,14.882,0.010216203373722976,-0.013669066426942234,-0.0028866790622326887,-0.0031541359316608324,0.0174662443729497,0.01720338069050736,0.012653621558160067
2013-08-23,15.0819,0.01343233436366087,-0.003373617720983302,-0.0011516390127446652,-0.0026049680702092386,0.014410080371603906,0.017946678940120375,0.013011084182601931
2013-08-26,15.1361,0.003593711667628119,0.0007663675989941998,-0.0015475479344687405,-0.003002201126752113,0.012296988713283137,0.017776180083419316,0.012614815171528185
2013-08-27,14.6119,-0.03463243503940916,-0.004668353954197513,-0.006695808814745363,-0.004375242913714643,0.020264526464969262,0.01924987992858806,0.01373062846066297
2013-08-28,14.5277,-0.005762426515374508,-0.0026305224299543405,-0.0087496385212659,-0.00492154967639367,0.019337308862740064,0.017740966147226298,0.013436035878030168
2013-08-29,14.8833,0.024477377699154035,0.00022171243513187112,-0.006723676995905181,-0.003590739799451,0.022499165112948083,0.02035112018917659,0.014306577502433868
2013-08-30,15.0806,0.01325646865950425,0.00018653929430054728,-0.0015935392133413773,-0.0030656705064150006,0.022473472559107904,0.017896356971486702,0.014633481715191661
2013-09-02,15.3116,0.015317692929989413,0.002531335546772806,0.001648851572883503,-0.0028518870101802616,0.023505746717011132,0.017709796473506727,0.014859484678262397
2013-09-03,14.7988,-0.03349094803939501,0.0027596329467756363,-0.0009543605037109382,-0.00395490697946392,0.02305579638053525,0.020834854856074277,0.015865345766652356
2013-09-04,15.0231,0.015156634321701778,0.006943445114190894,0.0021564613421182766,-0.003389709068932012,0.023020739080855154,0.02066853729133065,0.016242332530162218
2013-09-05,15.4071,0.025560636619605726,0.007160096898281232,0.0036909046667065516,-0.0026676388621359385,0.023231143154140942,0.02186815726501724,0.017039457387532438
2013-09-06,15.6135,0.013396421130517755,0.007188087392483933,0.00368731334339224,-0.001637489223520631,0.023240407284148834,0.021866382589161616,0.017045506608901043
2013-09-10,16.0925,0.030678579434463726,0.010260264693378795,0.006395800120075801,-0.00024855175058668223,0.025490132827579975,0.023471990081681365,0.0179317888628448
2013-09-11,16.1819,0.00555538294236424,0.018069530889730644,0.010414581918253141,5.0404498185023054e-05,0.010025362715955274,0.018601950360312924,0.01795195816376247
2013-09-12,16.0963,-0.005289860893961773,0.013980231846597935,0.010461838480394415,0.00012848640688422434,0.01462528610927865,0.018556833438031897,0.017922459959552033
2013-09-13,16.0337,-0.0038890925243689756,0.008090286017802994,0.007625191458042113,0.0005014457339980627,0.014725366247995936,0.01834318772441577,0.01771027092751888
2013-09-16,16.0515,0.0011101617218733928,0.005633034136074122,0.006410560764279027,0.0005395015360682542,0.014643447987508043,0.018331011596501218,0.017710312831385272
2013-09-17,16.1151,0.003962246519016999,0.00028976755298477653,0.005275016123181786,0.000741325931053601,0.00475610079080654,0.01806776287654166,0.0177137839108227
2013-09-18,16.2479,0.008240718332495511,0.0008268346310110308,0.009448182760370839,0.0012355987254531722,0.0055796659077196695,0.011878265457872085,0.017709111825155666
2013-09-19,16.7831,0.03293964143058492,0.00847273509592037,0.011226483471259152,0.0022937447847698024,0.014370543773393803,0.013974092654432384,0.01863100966368617
2013-09-20,16.5663,-0.01291775655272287,0.006667002290249591,0.007378644154026293,0.002727623252833385,0.016691952472686192,0.014858200486880116,0.018094818794941608
2013-09-23,16.3503,-0.013038517955125672,0.003837266354849778,0.00473515024546195,0.002423608192036508,0.01892007619646216,0.01597797568801558,0.018285932803109875
2013-09-24,16.3399,-0.0006360739558295414,0.0029176022598804696,0.0016036849064326232,0.002150645697346561,0.019023954480966693,0.013146140724020376,0.01826783738344921
2013-09-25,16.2954,-0.0027233948800176044,0.0007247796173778465,0.0007758071241944387,0.001498193409234072,0.018888397924903634,0.013130300112122371,0.01807323409021793
2013-09-26,16.3054,0.0006136701154926261,-0.005740414645640612,0.0013661602251398785,0.0010261200614227971,0.006713934093781437,0.012958874356872015,0.017898576323417154
