date,nav,daily_return,rolling_avg_return_5d,rolling_avg_return_10d,rolling_avg_return_30d,rolling_volatility_5d,rolling_volatility_10d,rolling_volatility_30d,future_5d_return,nifty_close,nifty_return,nifty_rolling_5d,nifty_rolling_10d
2024-10-31,1207.167,-0.0024971306134827,-0.0017599421347913,-0.0026148542234717,-0.0017371106496445,0.0066417204970299,0.0066018872798208,0.0076523472100656,-0.00559160414424853,24205.349609375,-0.005566773640794054,-0.0015761185922998245,-0.0022047689254474645
2024-11-04,1195.862,-0.009364901459367,-0.0014021321012501,-0.0041863105959825,-0.002120136511276,0.0060290475311099,0.0060806621660031,0.0077394051980798,0.0038223473945990794,23995.349609375,-0.0127137736646451,-0.0028187417499286214,-0.0031946449520745433
2024-11-05,1206.611,0.0089884953280563,-0.0003865853494231,-0.002783494915335,-0.0023190589816572,0.0074158492387573,0.0073480039350257,0.0073523811852956,-0.015509555275063924,24213.30078125,0.00908305881860727,-0.002051461755808992,-0.0010394210364268797
2024-11-06,1218.302,0.0096891210174612,0.0005026721351037,-0.0004356364630063,-0.002200078171951,0.0084536218051904,0.0071898761149337,0.0075206081460888,-0.03723214769408567,24484.05078125,0.011181870759630508,0.001214877446882956,0.0002283225138853484
2024-11-07,1204.959,-0.0109521284541926,-0.0008273088363049,-0.0012173450960957,-0.0025535824656568,0.0098124420141209,0.0079053286947212,0.0076780977916856,-0.026992619665897388,24199.349609375,-0.011628025706147627,2.627033812241386e-06,-0.0007867457792437915
2024-11-08,1200.417,-0.003769422860031,-0.0010817672856146,-0.0014208547102029,-0.0027215191564613,0.0098828140953233,0.0079462056999181,0.0076466465427314,-0.026432481379387363,24148.19921875,-0.002113709312467793,-0.0012381158210045483,-0.0001021946555412545
2024-11-11,1200.433,1.3328701609527371e-05,0.0007938787465806,-0.0003041266773347,-0.0028652181813715,0.008741835348788,0.0071735049290218,0.0075495632388594,-0.023597318634192788,24141.30078125,-0.00028567088740283353,0.001247504734443905,-0.0007856185077423583
2024-11-12,1187.897,-0.0104428985207838,-0.0030924000231873,-0.0017394926863052,-0.0031392114781844,0.0085040630012732,0.0076562190586644,0.0076735955720597,-0.019264296483617716,23883.44921875,-0.010680930776533315,-0.002705293184584212,-0.0023783774701966022
2024-11-13,1172.942,-0.0125894753501355,-0.0075481192967067,-0.0035227235808015,-0.0031538158122716,0.0054045429628606,0.0079213448054865,0.0076917343303155,0.014000692276344484,23559.05078125,-0.013582562322921432,-0.0076581798010946,-0.003221651177105822
2024-11-14,1172.434,-0.0004330989938121,-0.0054443134046306,-0.0031358111204678,-0.0031110976045929,0.0057823563094621,0.0079733617546881,0.0077035524181202,0.02907370478849991,23532.69921875,-0.0011185324376894457,-0.005556281147402964,-0.0027768270567953613
2024-11-18,1168.687,-0.0031959155056916,-0.0053296119337627,-0.0032056896096886,-0.0025252884085318,0.0058293831276726,0.0079702038782976,0.0069452670669819,0.029320083136032293,23453.80078125,-0.0033527151631265184,-0.005804082317534709,-0.003521099069269629
2024-11-19,1172.106,0.0029255052892691,-0.0047471766162308,-0.001976648934825,-0.0021781292919172,0.0065922420661357,0.0078617753100384,0.0069488768063543,0.02939751182913497,23518.5,0.002758581406631766,-0.005195231858727789,-0.001973863562141942
2024-11-21,1165.013,-0.0060515004615624,-0.0038688970043865,-0.0034806485137869,-0.0019918160463925,0.0058998677767113,0.0069122875949182,0.006758742523134,0.02273880205628598,23349.900390625,-0.007168807933116472,-0.0044928072900444205,-0.003599050237314316
2024-11-22,1189.364,0.0209019126825196,0.0028293806021445,-0.0023593693472811,-0.0016159366585904,0.0106353616595829,0.0096523530202443,0.0076781349129269,0.01108743832838388,23907.25,0.023869464111237804,0.0029975979967874268,-0.0023302909021535867
2024-11-25,1206.521,0.0144253567452856,0.005801071749964,0.0001783791726667,-0.0011358917160872,0.0115337745201714,0.0104456323401744,0.0082155850551029,0.0007815860643951567,24221.900390625,0.013161295867362366,0.005853563657797789,0.00014864125519741255
2024-11-26,1202.953,-0.0029572630729178,0.0058488022365188,0.000259595151378,-0.0012222231260154,0.0114876354934682,0.0104146385541689,0.0082208364267147,0.01053241481587408,24194.5,-0.0011312238174179257,0.006297861926939508,0.0002468898047023993
2024-11-27,1206.563,0.0030009484992348,0.0058638908785119,0.0005583571311405,-0.0011015905044081,0.0114828844857765,0.0104495829248712,0.0082564832574377,0.009284223036841066,24274.900390625,0.003323085437806128,0.00641076273317438,0.0006077654372232955
2024-11-28,1191.504,-0.012480906508819,0.0045780096690606,0.000354556332337,-0.0017541981561538,0.0133577143668532,0.0107047417968304,0.0083591900791016,0.031257973116330495,23914.150390625,-0.014861029054492936,0.004872318508899087,0.0001897556094273334
2024-11-29,1202.551,0.0092714753790168,0.00225192220836,0.0025406514052522,-0.0014360283098991,0.0105145081771489,0.009974951098968,0.0085957930935353,0.021865184927707837,24131.099609375,0.009072001940535257,0.0019128260747585779,0.002455212035773002
2024-12-02,1207.464,0.0040854816136695,0.0001839471820368,0.0029925094660004,-0.0011812444674005,0.0083067195232208,0.0099275061023373,0.0086438713174611,0.014434384793252653,24276.05078125,0.006006820004948565,0.0004819309022758178,0.0031677472800368035
2024-12-03,1215.623,0.0067571372728296,0.0021268272511863,0.0039878147438525,-0.0006109096964359,0.0085216205653356,0.0097352046696512,0.0085820962569184,0.008246800200391036,24457.150390625,0.007460011144599932,0.0022001778946793894,0.004249019910809448
2024-12-04,1217.765,0.0017620594542882,0.001879049442197,0.0038714701603544,-0.000763829790151,0.0085078502956744,0.0097562402494826,0.0084942146490606,0.006503717876601645,24467.44921875,0.00042109681465385407,0.0016197801700489345,0.004015271451611657
2024-12-05,1228.748,0.0090189814947876,0.0061790270429183,0.0053785183559895,-0.0002952083577108,0.0032347845593406,0.0092013139072975,0.0086367923308631,-0.008280786621829628,24708.400390625,0.009847825562885104,0.006561551093524543,0.005716934801211815
2024-12-06,1228.845,7.894214273385103e-05,0.0043405203956617,0.0032962213020109,0.0001670718305744,0.0036263821571706,0.0074961302979806,0.0082521998083841,-0.00045082984428479467,24677.80078125,-0.0012384293961259507,0.004499464826192301,0.0032061454504754396
2024-12-09,1224.893,-0.0032160280588683,0.0028802184611542,0.0015320828215955,0.0001643722993888,0.0049743482302984,0.0066094008405655,0.0082533304423351,-0.0001575647832096072,24619.0,-0.0023827399277279726,0.0028215528396569934,0.0016517418709664055
2024-12-10,1225.648,0.0006163803695504,0.0016520670804983,0.0018894471658423,0.0002427292023391,0.0045146773314582,0.0064339793019054,0.0082458380254712,-0.01317343968251894,24610.05078125,-0.0003635086213900074,0.0012568488864590055,0.0017285133905691973
2024-12-11,1225.685,3.0188112737139505e-05,0.0013056928121881,0.0015923711271925,0.0006155338603328,0.0045702232720012,0.0064455296670651,0.0079607070339337,-0.02008346353263679,24641.80078125,0.0012901233029631864,0.001430654184120872,0.0015252171770849033
2024-12-12,1218.573,-0.0058024696394259,-0.0016585974146545,0.0022602148141319,0.0002917594867212,0.0027678435385879,0.0050118753292408,0.0080193734939848,-0.022994108682861003,24548.69921875,-0.003778196379659149,-0.0012945502043879785,0.002633500444568282
2024-12-13,1228.291,0.007974901790865,-7.940548502833877e-05,0.0021305574553167,0.0003828284265891,0.0051951866879998,0.0048235741827572,0.0080927147317015,-0.044858262415014005,24768.30078125,0.008945547808588916,0.0007422452365549948,0.0026208550313736477
2024-12-16,1224.7,-0.0029235742995754,-2.0914733169763443e-05,0.0014296518639922,0.0004287834031749,0.0051525151170894,0.0050134446344079,0.0080690728238442,-0.03611659998366945,24668.25,-0.004039468921733236,0.0004108994377539421,0.0016162261387054678
2024-12-17,1209.502,-0.0124095696905365,-0.0026261047451871,-0.0004870188323443,9.836876727316776e-05,0.0075055179657785,0.0062593692510815,0.0083895979790163,-0.024032204990153017,24336.0,-0.013468730047733413,-0.0022101448475147388,-0.0004766479805278667
2024-12-18,1201.069,-0.0069722910751697,-0.0040266005827685,-0.0013604538852901,0.0001781224467464,0.0075391926068206,0.0065148449781119,0.0083075063709116,-0.016710114073379634,24198.849609375,-0.005635699812006956,-0.0035953094705087675,-0.0010823276431939477
2024-12-19,1190.553,-0.0087555336121404,-0.0046172133773114,-0.0031379053959829,-0.0004133451845934,0.007823405268415,0.0057479468066441,0.0082902471209838,-0.006071968236609382,23951.69921875,-0.010213311567061067,-0.004882332507989151,-0.0030884413561885647
2024-12-20,1173.192,-0.0145822991500589,-0.0091286535654962,-0.0046040295252622,-0.0012223925235108,0.0045770838742371,0.0066372758226593,0.0084530762156009,0.0033293783114782816,23587.5,-0.01520556915080562,-0.009712555899868058,-0.0044851553316565314
2024-12-23,1180.468,0.0062018834086834,-0.0073035620238444,-0.003662238378507,-0.0006505921280816,0.008118903046448,0.0074718164810526,0.008351799039658,-0.0016103782567592484,23753.44921875,0.0070354729729729115,-0.007497567520926829,-0.0035433340415864435
2024-12-24,1180.435,-2.7955014451963575e-05,-0.0048272390886275,-0.0037266719169073,-0.0005258765332289,0.0080602204277533,0.0074334999541047,0.0083315309294413,0.0021813992299448692,23727.650390625,-0.0010861087115143775,-0.005021043253683022,-0.0036155940505988803
2024-12-26,1180.999,0.0004777899672578,-0.0033372228801419,-0.0036819117314552,-0.0005103944910406,0.008250908391307,0.0074599356701137,0.0083329988694076,0.017850142125437785,23750.19921875,0.0009503186263191132,-0.003703839566017808,-0.003649574518263288
2024-12-27,1183.324,0.001968672285074,-0.0011923817006991,-0.0029047975390052,-9.667546417877112e-05,0.007875637609387,0.0076175895212319,0.0081284588761845,0.010205995990954397,23813.400390625,0.002661079652128029,-0.0011289613221799888,-0.00300564691508457
2024-12-30,1177.098,-0.0052614499494645,0.0006717881394197,-0.0042284327130382,0.0001475920491769,0.0041229374287624,0.0065989467456036,0.0078452672210125,-0.0005148254435909383,23644.900390625,-0.007075847935867907,0.0004969829208075538,-0.004607786489530252
2024-12-31,1178.567,0.0012479844498929,-0.0003189916523383,-0.0038112768380913,0.000203628163967,0.0028651473648073,0.0068187908881353,0.007846980036859,0.0015153996336230158,23644.80078125,-4.212721278373799e-06,-0.0009109542180427033,-0.004204260869484766
2025-01-01,1183.01,0.0037698323472488,0.0004405658200018,-0.0021933366343128,0.0004358197590651,0.0034126756106579,0.0064620985072675,0.0078459770106042,-0.005314409852833046,23742.900390625,0.004148887118253564,0.00013604494791088494,-0.0024424991528860683
2025-01-02,1202.08,0.0161198975494711,0.0035689873364444,0.0001158822281512,0.0008756328344051,0.0078020890025879,0.0083999978652999,0.0083443352623325,-0.026362638093970325,24188.650390625,0.018774033191665485,0.003700787860980159,-1.525852518824422e-06
2025-01-03,1195.401,-0.0055562025821908,0.0020640123629915,0.0004358153311462,0.0008921427637175,0.0088441181817513,0.0080793745110883,0.0083306355098248,-0.029186858635721458,24004.75,-0.007602755327609123,0.0016480208650327289,0.00025952977142637004
2025-01-06,1176.492,-0.0158181229562298,-4.732223836154681e-05,0.0003122329505291,-0.0003318584242407,0.0117971755320978,0.0083398684618261,0.0079794604279453,-0.029349115846091567,23616.05078125,-0.016192595996625703,-0.00017532874711883028,0.00016082708684436175
2025-01-07,1180.353,0.003281790271417,0.0003594389259432,2.022363680247441e-05,-0.0007033106400363,0.0118877173965685,0.0081599172613918,0.0075146423224367,-0.026656432440126054,23707.900390625,0.0038892874268343647,0.0006033712825037174,-0.00015379146776949292
2025-01-08,1176.723,-0.0030753511873143,-0.0010095977809693,-0.0002845159804837,-0.0007072469105162,0.0117905363736387,0.0082186092861172,0.0075158945087934,-0.02105253317900635,23688.94921875,-0.0007993610384197103,-0.0003862783488309374,-0.0001251167004600262
2025-01-09,1170.39,-0.0053818953143601,-0.0053099563537356,-0.0008704845086455,-0.000986675037636,0.0068792977128024,0.0083657929287212,0.0075290945096177,-0.010766496637872991,23526.5,-0.006857594959147506,-0.005512603978993535,-0.0009059080590066882
2025-01-10,1160.511,-0.0084407761515393,-0.0058868710676053,-0.0019114293523069,-0.0008520040257267,0.0070245318447454,0.0086171100112887,0.0073504230180114,-0.00538986704994604,23431.5,-0.004037999702463213,-0.004799652853964354,-0.0015758159944658124
2025-01-13,1141.963,-0.0159826145551399,-0.0059197693873873,-0.0029835458128744,-0.0016938070235319,0.0070828146161137,0.0096814401045432,0.0075931557405081,0.017268510450864083,23085.94921875,-0.014747275302477436,-0.0045105887151347,-0.002342958731126765
2025-01-14,1148.889,0.0060649951005418,-0.0053631284215624,-0.0025018447478095,-0.0016278232406362,0.0080324604791644,0.0100289715193141,0.0076534703112469,-0.004982204547175573,23176.05078125,0.003902874499386977,-0.0045078713006241776,-0.0019522500090602302
2025-01-15,1151.95,0.0026643130885579,-0.0042151955663879,-0.0026123966736786,-0.0017642507134452,0.0088133255460449,0.0099579976988871,0.0075344018460267,-0.004211120274317581,23213.19921875,0.0016028803979861728,-0.004027423013343001,-0.002206850681086969
2025-01-16,1157.789,0.0050687963887321,-0.0021250572257694,-0.0037175067897525,-0.0016540261489638,0.0096654895844503,0.0080852723437416,0.0076115617813954,-0.005377491062706463,23311.80078125,0.004247650725383689,-0.0018063738764367621,-0.003659488927715149
2025-01-17,1154.256,-0.0030515059307005,-0.0010472031816017,-0.0034670371246035,-0.0020563757298134,0.009067082090995,0.0080607420684573,0.0073421870551427,-0.00793064969989321,23203.19921875,-0.004658651792672774,-0.0019305042944786743,-0.0033650785742215137
2025-01-20,1161.683,0.0064344478174684,0.0034362092929199,-0.0012417800472336,-0.0018445255406556,0.0039131688652216,0.0073086893222445,0.0074960028402346,-0.026339371411994494,23344.75,0.006100485537167577,0.002239047873450328,-0.0011357704208421859
2025-01-21,1143.165,-0.0159406653966701,-0.0009649228065224,-0.0031640256140424,-0.0022686801185823,0.0091235204471872,0.0084287650234101,0.007924067714873,-0.006701569764644755,23024.650390625,-0.013711845677293555,-0.001283896161885778,-0.0028958837312549777
2025-01-22,1147.099,0.0034413229936185,-0.0008095208255103,-0.0025123581959491,-0.0021745153644467,0.0092070272264121,0.0086844227161528,0.0079761480134479,0.00020747991237035635,23155.349609375,0.0056764909144164655,-0.0004691740585997195,-0.0022482985359713603
2025-01-23,1151.563,0.0038915560034489,-0.0010449689025669,-0.0015850130641682,-0.002045803101423,0.0090325208619624,0.0088377282468116,0.0080438210937489,-0.0023463761861053367,23205.349609375,0.0021593282262408753,-0.0008868385584282823,-0.0013466062174325223
2025-01-24,1145.102,-0.0056106352843917,-0.0015567947733051,-0.0013019989774534,-0.0020394086229218,0.0092446609259374,0.0086368213166228,0.0080408074182695,0.014628391182619493,23092.19921875,-0.004876047658393667,-0.0009303177315724609,-0.0014304110130255675
2025-01-27,1131.085,-0.0122408309478108,-0.005291850526361,-0.0009278206167205,-0.0027132663808777,0.0089776178074084,0.0079867224453876,0.0080196805556847,0.019927768470097362,22829.150390625,-0.011391241935562957,-0.004428663226118568,-0.0010948076763341197
2025-01-28,1135.504,0.0039068681840885,-0.0013223438102093,-0.0011436333083658,-0.0024855849647556,0.0073284503120984,0.0078038353230479,0.0081099551375556,0.03426231875889485,22957.25,0.005611229817278129,-0.0005640481272042308,-0.0009239721445450044
2025-01-29,1147.337,0.0104209232199974,7.357623506647482e-05,-0.0003679722952219,-0.0017245685344044,0.0089483737512524,0.0085720516382926,0.0082170720058479,0.021708530274888727,23163.099609375,0.008966649288351114,9.39835475826989e-05,-0.0001875952555085103
2025-01-30,1148.861,0.0013282932564713,-0.000439076314329,-0.000742022608448,-0.0014478823900164,0.008746097033512,0.008388089110537,0.0081739126972883,0.01586353788665451,23249.5,0.003730087599762788,0.00040813542228708145,-0.00023935156807060044
2025-01-31,1161.853,0.0113085917269364,0.0029447690879365,0.0006939871573157,-0.0007790782120472,0.0094866681054677,0.0091439275691424,0.008373767555972,0.004927473613271172,23508.400390625,0.011135740150325812,0.0036104929840309772,0.0013400876262292583
2025-02-03,1153.625,-0.0070817908978159,0.0039765770979355,-0.0006576367142127,-0.0005290612703057,0.0074932270222499,0.0091999013725303,0.008053269916652,0.004286488243580022,23361.05078125,-0.005157091976693451,0.0035117525873452626,0.001473852230070516
2025-02-04,1174.409,0.0180162531151804,0.0067984540841539,0.0027380551369723,-0.0001352489467558,0.009770958237779,0.0091989107540453,0.0086597960459431,-0.02890389974872476,23739.25,0.016189306820631133,0.004956284093801266,0.002525133820691983
2025-02-05,1172.244,-0.0018434804229192,0.0043455733555705,0.0022095747953185,-0.0001957664603714,0.0101656791408495,0.0093052111997121,0.0086653623416833,-0.02679049754146745,23696.30078125,-0.001809207062143936,0.0038484251614199216,0.0021282802918535016
2025-02-06,1167.086,-0.0044001078273805,0.0031998931388002,0.0013804084122355,-0.000358363053526,0.0108878851704627,0.0095059412645238,0.0086979908686317,-0.022131188275756886,23603.349609375,-0.003922602634608197,0.0008367566044331198,0.0022236247942320486
