date,nav,daily_return,rolling_avg_return_5d,rolling_avg_return_10d,rolling_avg_return_30d,rolling_volatility_5d,rolling_volatility_10d,rolling_volatility_30d,future_5d_return
2013-03-20,211.168,-0.01590541567053927,-0.006744648873181602,-0.003751058258624673,-0.0024173542015943016,0.012279541279630933,0.011000450136528147,0.010202668447616655,-0.0018279284740111423
2013-03-21,209.461,-0.008083611153204995,-0.011029538900913693,-0.005105516240042051,-0.0024670930815935484,0.005237201563614849,0.01056542126855836,0.010227326608802914,0.011443657769226734
2013-03-22,208.857,-0.002883591694874066,-0.010288381918662038,-0.006544968245007954,-0.002321236031575306,0.006196934064309628,0.008899211177304855,0.01018775133775732,0.02714776138697772
2013-03-25,207.915,-0.004510263002915904,-0.009776528228044156,-0.006906353468172366,-0.00247960392120955,0.006620491977379141,0.008715831491520915,0.010183478126633434,0.01715604934708903
2013-03-26,207.964,0.00023567323184958688,-0.006229441657936929,-0.006330101677574263,-0.00259611793966531,0.00618486894305541,0.009002939685992719,0.010129823286118458,0.0013319613009945552
2013-03-28,210.782,0.013550422188455702,-0.00033827408613793517,-0.0035414614796597686,-0.002047324525661809,0.00832315564052,0.010450158479383576,0.010549327729587622,-0.012799954455314011
2013-04-01,211.858,0.005104800220132599,0.0022994081885295836,-0.004365065356192055,-0.0015775517285102959,0.00727924535882503,0.00922445330587593,0.010543367162226782,-0.020905512182688435
2013-04-02,214.527,0.012598060965363533,0.005395738720577104,-0.002446321599042467,-0.0011586650804167728,0.007797629437590023,0.010602930240368064,0.01085454018037552,-0.042013359623730206
2013-04-03,211.482,-0.014194017536254155,0.003458987813909453,-0.003158770207067352,-0.0017068548407375669,0.011292550188815913,0.011172175891720664,0.011089113744031275,-0.016682270831560042
2013-04-04,208.241,-0.015325181339310157,0.0003468168996775045,-0.0029413123791297126,-0.002463730876083858,0.014178451730994784,0.010879350117769871,0.011221541666368798,0.007135962658650241
2013-04-05,208.084,-0.0007539341436124669,-0.0025140543667361293,-0.0014261642264370323,-0.0023855893387297543,0.012145652639680303,0.009882657318161908,0.011225132853181895,-0.0009130927894503982
2013-04-08,207.429,-0.0031477672478422702,-0.004164567860331103,-0.0009325798359007597,-0.0019189638670049746,0.011388603788571124,0.009633323546066197,0.01087589543565422,0.01077959205318435
2013-04-09,205.514,-0.009232074589377581,-0.008530594971279327,-0.0015674281253511113,-0.0022348773416628847,0.006484291029971479,0.009979162430182511,0.010948266004408794,0.03893652013974713
2013-04-10,207.954,0.011872670475004066,-0.0033172573690276818,7.086522244088566e-05,-0.001768417432957677,0.010204270694080192,0.010756853461905408,0.01124730427076102,0.030088384931282963
2013-04-11,209.727,0.00852592400242358,0.0014529636993190654,0.0008998902994982849,-0.0009899072929618225,0.008642977254811638,0.011085411329597183,0.011119656599019936,0.037181669503688175
2013-04-12,207.894,-0.008739933341915918,-0.0001442361403416248,-0.001329145253538877,-0.0015809351654471097,0.009811647907892252,0.010483751167689386,0.011041806196167807,0.05675969484448795
2013-04-15,209.665,0.008518764370303966,0.0021890701832876225,-0.0009877488385217404,-0.0004590143865030649,0.010294155203415992,0.010768273881038948,0.010246933951057378,0.04402260749290554
2013-04-16,213.516,0.018367395607278292,0.007708964222618797,-0.0004108153743302645,-0.00010009850658574405,0.01003528823685713,0.011691974301787764,0.010716749202809992,0.03562730661870783
2013-04-17,214.211,0.0032550253845147203,0.005985435204520928,0.001334088917746623,0.00014638802821122324,0.009880237851685365,0.010663203523283295,0.010705669692686303,0.0228279593484928
2013-04-18,217.525,0.015470727460307865,0.007374395896097785,0.004413679797708426,8.318832267512436e-05,0.010774356440818164,0.009722880507776966,0.010605634986491811,0.013442133088150898
2013-04-22,219.694,0.0099712676703827,0.011116636098557509,0.005486199979107942,0.00010299249801541215,0.005945530977373779,0.009680961855549576,0.010624126860642066,0.008575564193833207
2013-04-23,218.895,-0.0036368767467476193,0.008685507875147191,0.005437289029217407,-0.00020026901557513484,0.008982797949114437,0.009730538514828562,0.010595720935286943,0.022924233079787193
2013-04-25,221.123,0.010178396034628445,0.007047707960617222,0.007378336091618009,-0.00024468675958035183,0.007379709651765015,0.008311716280680191,0.010547617999296096,0.0004838935795914434
2013-04-26,219.101,-0.00914423194330749,0.00456785649505278,0.005276645849786854,-0.0005196141319815421,0.010426967661433766,0.009605477846680857,0.010671949579186225,0.015143700850292818
2013-04-29,220.449,0.0061524137270025925,0.0027041937483917255,0.0050392948222447555,-0.0001303055186104074,0.008676961602718476,0.009545404058303533,0.010695989401375174,0.019242545894968766
2013-04-30,221.578,0.0051213659395143996,0.0017342134022180656,0.006425424750387787,0.0005182726723963804,0.007897573983101437,0.00823919287321176,0.010390447785710586,0.016129760174746544
2013-05-02,223.913,0.010538049806388727,0.004569198712845335,0.006627353293996263,0.0004248463664274893,0.00803056530949044,0.008320540550933432,0.010283224744385007,0.004778641704590525
2013-05-03,221.23,-0.011982332423754016,0.00013705302116884255,0.0035923804908930324,0.000245081172506767,0.010027841591911137,0.009064361014297037,0.01045576217812013,0.024761560367038804
2013-05-06,222.419,0.005374497129684075,0.0030407988357671555,0.0038043276654099677,0.0006598821253630797,0.008679866061594384,0.009080361474548439,0.01040227341577337,0.0014567100832212354
2013-05-07,224.691,0.010214954657650654,0.003853307021896768,0.0032787503851442468,0.0015837059345743198,0.009217453771941856,0.008461058641801978,0.009954958536067263,-0.003983248105175585
2013-05-08,225.152,0.0020517065659060307,0.0032393751471750942,0.00248679427469658,0.0021822766757891633,0.00921410664690317,0.008129162346983092,0.009391000509099044,0.018880578453666974
2013-05-09,224.983,-0.0007506040363842725,0.0009816443786204942,0.0027754215457329147,0.002426710246349854,0.008318076493243792,0.007936539045609264,0.009208236061447446,0.02554415222483475
2013-05-10,226.708,0.007667245969695369,0.0049115600573103714,0.002524306539239607,0.002778404835168835,0.004363856496375531,0.007712855038823172,0.009199906230750494,0.0234133775605625
2013-05-13,222.743,-0.017489457804753306,0.00033876907042289516,0.0016897839530950255,0.0023457650084409217,0.010876720295642397,0.009385715441145687,0.009837570883116906,0.034797951001827254
2013-05-14,223.796,0.004727421288211131,-0.0007587376034650095,0.0015472847092158793,0.002495489943652973,0.00986041073685253,0.00932102763060853,0.009838529989321786,0.021644712148563894
2013-05-15,229.403,0.02505406709682023,0.0038417345027178308,0.0035405548249464623,0.0028789447739317907,0.015341865692157777,0.011934997597401782,0.010487053177699528,-0.010230903693499993
2013-05-16,230.73,0.005784579974978499,0.005148771304990385,0.0030652078418054395,0.0029016040990933207,0.01512972835945608,0.0117180235068544,0.010492761258993339,-0.043115329606032926
2013-05-17,232.016,0.00557361418107738,0.004730044947266787,0.0048208025022885796,0.002667455872950449,0.015071461765063276,0.010460779567109115,0.010346274902980571,-0.043505620302048076
2013-05-20,230.494,-0.006559892421212243,0.006915958023975,0.0036273635471989474,0.0029219267101185126,0.011384870907102856,0.011054520725180287,0.01000553077307354,-0.027224135986186226
2013-05-21,228.64,-0.008043593325639753,0.0043617551012048224,0.0018015087488699067,0.003164646310574193,0.013274410184355856,0.011349494733806491,0.00962884858807556,-0.014188243526941924
2013-05-22,227.056,-0.006927921623512856,-0.0020346426428617947,0.000903545929928018,0.0029588467279108464,0.007063203368397403,0.011677976707608024,0.009780277620190458,-0.01206750757522379
2013-05-23,220.782,-0.027631949827355395,-0.008717948603328574,-0.0017845886491690943,0.0021427073085937423,0.011940523096134546,0.014782323868956287,0.011222644400090935,0.017220606752361922
2013-05-24,221.922,0.005163464412859753,-0.008799978556972099,-0.002034966804852656,0.0026225586086683203,0.011818582647426485,0.014624808687000933,0.011025544422787475,-0.00687178377988662
2013-05-27,224.219,0.010350483503212882,-0.005417903372087074,0.0007490273259439628,0.0025718190429419472,0.014690521022227968,0.013992129201196775,0.010984935269341455,-0.01791998001953443
2013-05-28,225.396,0.005249332126180173,-0.0027593182817230886,0.000801218409740867,0.002462599313733834,0.015287257141553096,0.014009580063222601,0.010939890822820876,-0.024654386058315048
2013-05-29,224.316,-0.004791566842357375,-0.0023320473254919926,-0.002183344984176894,0.002594211530385785,0.015171032444173754,0.011157545492949698,0.01082360393274346,-0.01983362756111917
2013-05-30,224.584,0.0011947431302270495,0.0034332912660244965,-0.0026423286686520385,0.002350077489049888,0.005630240683783005,0.010884414871084564,0.010767818917945014,-0.01961404196202754
2013-05-31,220.397,-0.018643358387062325,-0.0013280732939599193,-0.005064025925466009,0.0011163856892385342,0.011156057088539747,0.011528319926144233,0.010987362348149139,-0.008561822529344787
2013-06-03,220.201,-0.0008893043008751933,-0.0035760308547775344,-0.0044969671134323045,0.0009782413663922036,0.009170164971789598,0.011585884946695012,0.010985599204677359,-0.013369603226143334
2013-06-04,219.839,-0.0016439525706059,-0.0049546877941347486,-0.003857003037928919,0.0004077520320284115,0.007948429442469556,0.011544889029328565,0.010646188102224797,-0.02786129849571728
2013-06-05,219.867,0.0001273659359803947,-0.0039709012384671945,-0.003151474281979594,7.962197421500136e-05,0.00827151141181246,0.011551946017888318,0.010491845794486476,-0.033074540517676554
2013-06-06,220.179,0.0014190396921776038,-0.003926041926077084,-0.00024637533002629385,0.00024815252217917546,0.008307062113729679,0.007733240136332633,0.010470674348068325,-0.046984498975833344
2013-06-07,218.51,-0.007580196113162518,-0.0017134094712971226,-0.001520741382628521,-0.00034380054941385665,0.0034750485951973017,0.007792485696210987,0.010391602496257367,-0.01932177017070147
2013-06-10,217.257,-0.005734291336780828,-0.0026824068784782494,-0.003129218866627892,-0.0002301358625296346,0.003843742080465719,0.006645479037088656,0.010310354485937697,-0.007539457877076439
2013-06-11,213.714,-0.016307875005178274,-0.005615191365392724,-0.005284939579763737,-0.0009788121536023302,0.007082836345937272,0.007106077740139076,0.01064107226603267,0.003298801201605972
2013-06-12,212.595,-0.005235969566804277,-0.006687858465949659,-0.005329379852208427,-0.0013240566704796194,0.006365533247168004,0.007104038754790627,0.010604285980185143,0.00971330464027842
2013-06-13,209.834,-0.01298713516310357,-0.009569093437005894,-0.0067475676815414885,-0.0021082295027960293,0.004861367309000544,0.007072409366176426,0.010566612304582435,-0.006900692928696106
2013-06-14,214.288,0.021226302696417232,-0.0038077936750899434,-0.002760601573193533,-0.001001274998790321,0.014773027822424165,0.010177531724927481,0.011216040865975174,-0.029684350033599705
2013-06-17,215.619,0.006211267079817784,-0.0014186819917702208,-0.0020505444351242353,-0.0009733826671191973,0.01533867918174208,0.010562986900595754,0.011233469943303527,-0.053061186630120716
2013-06-18,214.419,-0.005565372253836576,0.0007298185584981188,-0.002442686403447303,-0.0014993935641687717,0.013355963224606002,0.010618857308147177,0.011059621204468024,-0.04924470312798768
2013-06-19,214.66,0.0011239675588450293,0.00200180598362798,-0.0023430262411608394,-0.0015303181977374717,0.012942198229610617,0.01065028797084319,0.0110506427272312,-0.05213360663374644
2013-06-20,208.386,-0.029227615764464754,-0.0012462901366442568,-0.005407691786825075,-0.002479551922006821,0.018492294098120792,0.013480702130737054,0.01214976292416645,-0.011972973232366901
2013-06-21,207.927,-0.0022026431718061845,-0.00593207931028894,-0.004869936492689441,-0.0028085482267235394,0.013729292094219936,0.013491662954300076,0.011998214591656038,0.0163711302524443
2013-06-24,204.178,-0.018030366426678546,-0.010780406011588205,-0.006099544001679213,-0.0028265785141210475,0.012603076769399044,0.014124663944640277,0.012021421022737724,0.05050495156187251
2013-06-25,203.86,-0.0015574645652322028,-0.009978824473867332,-0.004624502957684606,-0.003036074709235825,0.013133959639440527,0.013704087739132181,0.011939724216043798,0.04591876778181092
2013-06-26,203.469,-0.001917982929461437,-0.010587214571528624,-0.004292704293950322,-0.003935143043445214,0.012548486623588402,0.013727784650008346,0.010703041402679409,0.025709076075471016
2013-06-27,205.891,0.011903533216362172,-0.0023609847753632398,-0.0018036374560037483,-0.003731177935399092,0.01060510445844138,0.01422376370994587,0.010950106848645313,0.023750431053324306
2013-06-28,211.331,0.026421747429465015,0.003363893344891,-0.00128409298269897,-0.003036240160452837,0.016691482977483046,0.015218534133668499,0.012156127951327783,-0.000610416834255223
2013-07-01,214.49,0.0149481145690884,0.009959589544044389,-0.00041040823377190837,-0.0023193065941094827,0.011972742004137352,0.01593077008577061,0.01256839637252385,-0.025213296657186857
2013-07-02,213.221,-0.005916359737050736,0.009087810509680683,-0.0004455069820933244,-0.002248398807823182,0.013124304183333482,0.015943770808752006,0.012540958453765278,-0.011762443661740729
2013-07-03,208.7,-0.02120335239024307,0.005230736617524356,-0.002678238977002134,-0.0027242465000475225,0.01878184899539674,0.017212425816708402,0.012987517787284906,0.0019693339722088865
2013-07-04,210.781,0.009971250598945991,0.00484428009404112,0.0012416476593389402,-0.0014708064858374762,0.018629485512752498,0.014786981845051396,0.012296960004826671,0.008644042869139001
2013-07-05,211.202,0.001997333725525463,-4.060264674679015e-05,0.001661645349072105,-0.001576344175415286,0.014242880080386672,0.01473784783881367,0.012251561245337793,0.018290546491037007
2013-07-08,209.082,-0.010037783733108596,-0.005037782307186189,0.0024609036184291,-0.0022559530832926685,0.011851808881356377,0.013733780759465327,0.012132050070360712,0.033317071770884166
2013-07-09,210.713,0.007800767163122613,-0.0022943569271515196,0.0033967267912645817,-0.0021709052487279205,0.013117603012393298,0.013748372894636849,0.01219525607370885,0.006995296920455862
2013-07-10,209.111,-0.007602758254118158,0.00042576190007346246,0.0028282492587989095,-0.0022646116291199464,0.008971062063891939,0.014105438982686796,0.012226846639611372,0.008163128673288389
2013-07-11,212.603,0.016699264983669027,0.0017713647770180696,0.003307822435529595,-0.001747794234005214,0.011029246697033389,0.014523601765017964,0.012696763174194648,0.003348964972272217
2013-07-12,215.065,0.011580269328278492,0.0036879518975686753,0.0018236746254109426,-0.0007403399768271868,0.011878280035350587,0.012519176294366151,0.012507589869282264,-0.010773487085299793
2013-07-15,216.048,0.004570711180340803,0.006609650880258555,0.0007859342865361829,-0.0005583394607866536,0.009138872564677426,0.011714635725803382,0.012545016422517862,-0.016362104717470127
2013-07-16,212.187,-0.01787102866029766,0.0014752917155745004,-0.0004095326057885096,-0.0010992419971097122,0.014143484892538707,0.013012661876499357,0.012937141211518946,0.009081611974343318
2013-07-17,210.818,-0.006451856145758272,0.0017054721372464776,0.00106561701865997,-0.0013185493998343345,0.013967072227676002,0.011087181739874665,0.012971350524126266,-0.0011668832832111287
2013-07-18,213.315,0.011844339667390846,0.0007344870739908416,0.0012529259255044556,-0.0009710394006605598,0.012782655997087706,0.011268688657826285,0.013185109752980853,-0.022619131331598763
2013-07-19,212.748,-0.0026580409253920134,-0.0021131749767432594,0.0007873884604127079,-0.0008069675610682096,0.011257414613297639,0.01133051123699605,0.013130543350083177,-0.029889822701035906
2013-07-22,212.513,-0.0011045932276683157,-0.0032482358583450833,0.001680707510956736,-0.0006526442907644591,0.010686657827189736,0.010717791109766154,0.013097801187772455,-0.03713655164625218
2013-07-23,214.114,0.007533656764527441,0.0018327012266199372,0.0016539964710972188,0.000142073434892398,0.007585547985432487,0.010701163833255308,0.012835835438898697,-0.06235463351298842
2013-07-24,210.572,-0.016542589461688628,-0.000185445436566134,0.0007600133503401718,-0.0002348138949370804,0.010940920781750539,0.01186999176186188,0.013161064282877541,-0.044141671257337256
2013-07-25,208.49,-0.009887354444085616,-0.004531784258861427,-0.0018986485924352924,-0.0001314878709698153,0.00913472759804595,0.010835600813468706,0.013069343349455273,-0.042491246582569975
2013-07-26,206.389,-0.010077221929109315,-0.0060156204596048864,-0.004064397718174073,-0.0011749386918207003,0.009354211734343367,0.009972157604791601,0.012544435573071637,-0.045336718526665654
2013-07-29,204.621,-0.00856634801273326,-0.007507971416617876,-0.0053781036374814795,-0.0016675258615724017,0.008961829812692916,0.009565212223901453,0.01253453255392337,-0.033906588277840544
2013-07-30,200.763,-0.01885436978609234,-0.012785576726741832,-0.005476437750060947,-0.002110492445980927,0.00459570894798699,0.00971184524004913,0.012906331645488262,-0.0391755452947008
2013-07-31,201.277,0.002560232712202959,-0.008965012291963514,-0.004575228864264824,-0.002062616940868996,0.00763015928049377,0.010024383041220409,0.012921398557561742,-0.036442315813530524
2013-08-01,199.631,-0.008177784843772407,-0.008623098371900872,-0.00657744131538115,-0.0013609559101792513,0.007616787527375994,0.008217068482667731,0.01192881465214621,-0.02131432492949492
2013-08-02,197.032,-0.013019020092069788,-0.009211458004492967,-0.007613539232048927,-0.0017215018075213714,0.007866711926095088,0.00832051800490589,0.012117106992058039,0.0013906370538796509
2013-08-05,197.683,0.0033040318323926954,-0.006837382035467776,-0.007172676726042826,-0.0010103551988856633,0.009689953064061669,0.008806327025981811,0.011747353644887007,0.014558662100433661
2013-08-06,192.898,-0.024205419788246862,-0.007907592035898681,-0.010346584381320256,-0.0017652870396528187,0.011479272136040027,0.00863496609169012,0.012488095354905188,0.05061742475297826
2013-08-07,193.942,0.005412186751547532,-0.007337201228029766,-0.00815110675999664,-0.001520948050285853,0.012178969360275176,0.009619487878760442,0.01255652737237076,0.0021346588155219948
2013-08-08,195.376,0.007393963143620175,-0.00422285163055125,-0.006422975001226061,-0.0016712670527105863,0.013794146716696785,0.010757845571063657,0.012416488037230198,-0.02172733600851695
2013-08-12,197.306,0.009878388338383504,0.0003566300555394086,-0.0044274139744767795,-0.0022227123557466365,0.013943888097109948,0.011804610492811233,0.01145600339450414,-0.029466919404377068
2013-08-13,200.561,0.016497217519994223,0.0029952671930597143,-0.001921057421204031,-0.0021710755907164425,0.01576980832005346,0.013383367191604904,0.011539256663558284,-0.06320770239478268
2013-08-14,202.662,0.010475615897407753,0.009931474330190638,0.0010119411471459783,-0.0016246764029011595,0.0041913844682455546,0.01244073190134375,0.01174210516307756,-0.05433677749158694
2013-08-16,194.356,-0.040984496353534516,0.0006521377091742275,-0.003342531759427769,-0.0022840478683442077,0.023514636319000342,0.018149488836411702,0.013327779812789977,-0.003025376113935274
2013-08-19,191.131,-0.016593261849389696,-0.0041453072894277465,-0.004184079459989498,-0.003169531616622064,0.02423131593636796,0.018588394394267287,0.013367872638618213,0.016088441958656663
2013-08-20,191.492,0.0018887569258780879,-0.005743233571928829,-0.0026933017581947105,-0.0031731508432769765,0.02332169450267134,0.018397930558887735,0.013366440142152288,-0.014716019468176134
2013-08-21,187.884,-0.018841518183527306,-0.012810980712633136,-0.0049078567597867105,-0.0034666086582909334,0.02001729180404575,0.018921207926611897,0.013616649248393578,-0.0009154584743777949
2013-08-22,191.65,0.020044282642481592,-0.010897247363618367,-0.0004828865167138652,-0.0030584914756456344,0.023030733577508934,0.019080294343207033,0.01413944400783728,-0.0016592747195408597
2013-08-23,193.768,0.011051395773545414,-0.0004900689382023815,8.1034385485923e-05,-0.0024366863413901817,0.017004501803654284,0.019355235872969605,0.014341441924275406,-0.0034474216588911144
2013-08-26,194.206,0.002260435159572305,0.0032806704635900187,-0.000432318412918864,-0.0029179806688600725,0.014437558649558285,0.01920723807735235,0.013912981692802777,0.01088019937592044
2013-08-27,188.674,-0.02848521672862825,-0.002794124267311249,-0.0042686789196200395,-0.004253496870756964,0.020349391328348634,0.020692832258396625,0.014388137989011451,0.005358448964881246
2013-08-28,187.712,-0.005098741745020563,-4.556897960990014e-05,-0.006428274846121518,-0.004575811968269009,0.01848249536119029,0.01936941393469775,0.014291627775150428,0.03049884930105695
